date,commodity,commodity_code,is_observed_source,price_idr,year,month,quarter,day_of_week,week_of_year,is_month_start,is_month_end,price_lag_1d,price_lag_7d,price_lag_30d,price_change_1d_pct,price_change_7d_pct,price_change_30d_pct,rolling_mean_7d,rolling_mean_30d,rolling_std_30d,price_vs_ma30_pct,volatility_30d_pct,target_7d_inflation_pct,target_30d_inflation_pct
2018-01-31,beras,1,1,12100.0,2018,1,1,2,5,0,1,12100.0,12100.0,11050.0,0.0,0.0,9.5023,12100.0,11965.0,127.4078,1.1283,1.1522,0.0,-0.8264
2018-02-01,beras,1,1,12100.0,2018,2,1,3,5,1,0,12100.0,12100.0,11750.0,0.0,0.0,2.9787,12100.0,11976.6667,122.9896,1.0298,0.1808,0.0,-0.8264
2018-02-02,beras,1,1,12100.0,2018,2,1,4,5,0,0,12100.0,12100.0,11750.0,0.0,0.0,2.9787,12100.0,11988.3333,117.2114,0.9315,0.1808,0.0,-0.8264
2018-02-03,beras,1,0,12100.0,2018,2,1,5,5,0,0,12100.0,12100.0,11750.0,0.0,0.0,2.9787,12100.0,12000.0,109.8588,0.8333,0.1808,0.0,-0.8264
2018-02-04,beras,1,0,12100.0,2018,2,1,6,5,0,0,12100.0,12100.0,11800.0,0.0,0.0,2.5424,12100.0,12010.0,104.5516,0.7494,0.1706,0.0,-1.2397
2018-02-05,beras,1,1,12100.0,2018,2,1,0,6,0,0,12100.0,12100.0,11800.0,0.0,0.0,2.5424,12100.0,12020.0,97.9092,0.6656,0.1706,0.0,-0.8264
2018-02-06,beras,1,1,12100.0,2018,2,1,1,6,0,0,12100.0,12100.0,11800.0,0.0,0.0,2.5424,12100.0,12030.0,89.6353,0.5819,0.1706,0.0,-1.2397
2018-02-07,beras,1,1,12100.0,2018,2,1,2,6,0,0,12100.0,12100.0,11800.0,0.0,0.0,2.5424,12100.0,12040.0,79.2203,0.4983,0.1706,0.0,-1.2397
2018-02-08,beras,1,1,12100.0,2018,2,1,3,6,0,0,12100.0,12100.0,11850.0,0.0,0.0,2.1097,12100.0,12048.3333,71.2975,0.4288,0.1586,0.0,-1.2397
2018-02-09,beras,1,1,12100.0,2018,2,1,4,6,0,0,12100.0,12100.0,11850.0,0.0,0.0,2.1097,12100.0,12056.6667,61.2138,0.3594,0.1586,2.0661,-1.2397
2018-02-10,beras,1,0,12100.0,2018,2,1,5,6,0,0,12100.0,12100.0,11900.0,0.0,0.0,1.6807,12100.0,12063.3333,54.0328,0.304,0.1444,2.0661,-1.2397
2018-02-11,beras,1,0,12100.0,2018,2,1,6,6,0,0,12100.0,12100.0,11950.0,0.0,0.0,1.2552,12100.0,12068.3333,49.9713,0.2624,0.1271,2.0661,-1.2397
2018-02-12,beras,1,1,12100.0,2018,2,1,0,7,0,0,12100.0,12100.0,11950.0,0.0,0.0,1.2552,12100.0,12073.3333,44.9776,0.2209,0.1271,-0.4132,-1.2397
2018-02-13,beras,1,1,12100.0,2018,2,1,1,7,0,0,12100.0,12100.0,11950.0,0.0,0.0,1.2552,12100.0,12078.3333,38.6927,0.1794,0.1271,-0.4132,-1.2397
2018-02-14,beras,1,1,12100.0,2018,2,1,2,7,0,0,12100.0,12100.0,11950.0,0.0,0.0,1.2552,12100.0,12083.3333,30.3239,0.1379,0.1271,-0.4132,-1.6529
2018-02-15,beras,1,1,12100.0,2018,2,1,3,7,0,0,12100.0,12100.0,12000.0,0.0,0.0,0.8333,12100.0,12086.6667,26.0415,0.1103,0.1055,-0.4132,-1.6529
2018-02-16,beras,1,1,12350.0,2018,2,1,4,7,0,0,12100.0,12100.0,12000.0,2.0661,2.0661,2.9167,12135.7143,12098.3333,51.6676,2.0802,0.3866,-2.4291,-3.6437
2018-02-17,beras,1,0,12350.0,2018,2,1,5,7,0,0,12350.0,12100.0,12050.0,0.0,2.0661,2.4896,12171.4286,12108.3333,68.334,1.9959,0.3822,-2.4291,-3.2389
2018-02-18,beras,1,0,12350.0,2018,2,1,6,7,0,0,12350.0,12100.0,12050.0,0.0,2.0661,2.4896,12207.1429,12118.3333,80.3906,1.9117,0.3822,-2.4291,-3.2389
2018-02-19,beras,1,1,12050.0,2018,2,1,0,8,0,0,12350.0,12100.0,12050.0,-2.4291,-0.4132,0.0,12200.0,12118.3333,80.3906,-0.5639,0.5972,0.0,-0.8299
2018-02-20,beras,1,1,12050.0,2018,2,1,1,8,0,0,12050.0,12100.0,12050.0,0.0,-0.4132,0.0,12192.8571,12118.3333,80.3906,-0.5639,0.5972,-0.4149,-0.8299
2018-02-21,beras,1,1,12050.0,2018,2,1,2,8,0,0,12050.0,12100.0,12050.0,0.0,-0.4132,0.0,12185.7143,12118.3333,80.3906,-0.5639,0.5972,-0.4149,-0.8299
2018-02-22,beras,1,1,12050.0,2018,2,1,3,8,0,0,12050.0,12100.0,12050.0,0.0,-0.4132,0.0,12178.5714,12118.3333,80.3906,-0.5639,0.5972,-0.4149,-0.8299
2018-02-23,beras,1,1,12050.0,2018,2,1,4,8,0,0,12050.0,12350.0,12100.0,0.0,-2.4291,-0.4132,12135.7143,12116.6667,81.297,-0.5502,0.5921,-0.4149,-0.8299
2018-02-24,beras,1,0,12050.0,2018,2,1,5,8,0,0,12050.0,12350.0,12100.0,0.0,-2.4291,-0.4132,12092.8571,12115.0,82.1584,-0.5365,0.5921,-0.4149,-1.2448
2018-02-25,beras,1,0,12050.0,2018,2,1,6,8,0,0,12050.0,12350.0,12100.0,0.0,-2.4291,-0.4132,12050.0,12113.3333,82.9762,-0.5228,0.5921,-0.4149,-1.2448
2018-02-26,beras,1,1,12050.0,2018,2,1,0,9,0,0,12050.0,12050.0,12100.0,0.0,0.0,-0.4132,12050.0,12111.6667,83.7518,-0.5092,0.5921,-0.4149,-1.6598
2018-02-27,beras,1,1,12000.0,2018,2,1,1,9,0,0,12050.0,12050.0,12100.0,-0.4149,-0.4149,-0.8264,12042.8571,12108.3333,86.1868,-0.8947,0.5966,-0.4167,-0.8333
2018-02-28,beras,1,1,12000.0,2018,2,1,2,9,0,1,12000.0,12050.0,12100.0,0.0,-0.4149,-0.8264,12035.7143,12105.0,88.4249,-0.8674,0.5966,0.0,1.25
2018-03-01,beras,1,1,12000.0,2018,3,1,3,9,1,0,12000.0,12050.0,12100.0,0.0,-0.4149,-0.8264,12028.5714,12101.6667,90.4808,-0.8401,0.5966,-0.4167,1.25
2018-03-02,beras,1,1,12000.0,2018,3,1,4,9,0,0,12000.0,12050.0,12100.0,0.0,-0.4149,-0.8264,12021.4286,12098.3333,92.3667,-0.8128,0.5966,-0.4167,1.25
2018-03-03,beras,1,0,12000.0,2018,3,1,5,9,0,0,12000.0,12050.0,12100.0,0.0,-0.4149,-0.8264,12014.2857,12095.0,94.0928,-0.7854,0.5966,-0.4167,-0.8333
2018-03-04,beras,1,0,12000.0,2018,3,1,6,9,0,0,12000.0,12050.0,12100.0,0.0,-0.4149,-0.8264,12007.1429,12091.6667,95.6676,-0.7581,0.5966,-0.4167,-0.8333
2018-03-05,beras,1,1,12000.0,2018,3,1,0,10,0,0,12000.0,12050.0,12100.0,0.0,-0.4149,-0.8264,12000.0,12088.3333,97.0987,-0.7307,0.5966,-0.4167,-0.8333
2018-03-06,beras,1,1,11950.0,2018,3,1,1,10,0,0,12000.0,12000.0,12100.0,-0.4167,-0.4167,-1.2397,11992.8571,12083.3333,100.2869,-1.1034,0.6008,0.0,-0.8368
2018-03-07,beras,1,1,12000.0,2018,3,1,2,10,0,0,11950.0,12000.0,12100.0,0.4184,0.0,-0.8264,11992.8571,12080.0,101.3699,-0.6623,0.6066,-0.4167,-1.25
2018-03-08,beras,1,1,11950.0,2018,3,1,3,10,0,0,12000.0,12000.0,12100.0,-0.4167,-0.4167,-1.2397,11985.7143,12075.0,104.0143,-1.0352,0.6107,0.0,-0.8368
2018-03-09,beras,1,1,11950.0,2018,3,1,4,10,0,0,11950.0,12000.0,12100.0,0.0,-0.4167,-1.2397,11978.5714,12070.0,106.3501,-0.9942,0.6107,-0.4184,-0.8368
2018-03-10,beras,1,0,11950.0,2018,3,1,5,10,0,0,11950.0,12000.0,12100.0,0.0,-0.4167,-1.2397,11971.4286,12065.0,108.3974,-0.9532,0.6107,-0.4184,-0.8368
2018-03-11,beras,1,0,11950.0,2018,3,1,6,10,0,0,11950.0,12000.0,12100.0,0.0,-0.4167,-1.2397,11964.2857,12060.0,110.1723,-0.9121,0.6107,-0.4184,-0.8368
2018-03-12,beras,1,1,11950.0,2018,3,1,0,11,0,0,11950.0,12000.0,12100.0,0.0,-0.4167,-1.2397,11957.1429,12055.0,111.6877,-0.871,0.6107,0.0,-0.8368
2018-03-13,beras,1,1,11950.0,2018,3,1,1,11,0,0,11950.0,11950.0,12100.0,0.0,0.0,-1.2397,11957.1429,12050.0,112.9541,-0.8299,0.6107,0.0,-0.8368
2018-03-14,beras,1,1,11950.0,2018,3,1,2,11,0,0,11950.0,12000.0,12100.0,0.0,-0.4167,-1.2397,11950.0,12045.0,113.9797,-0.7887,0.6107,0.0,-0.4184
2018-03-15,beras,1,1,11950.0,2018,3,1,3,11,0,0,11950.0,11950.0,12100.0,0.0,0.0,-1.2397,11950.0,12040.0,114.7711,-0.7475,0.6107,0.0,-0.4184
2018-03-16,beras,1,1,11900.0,2018,3,1,4,11,0,0,11950.0,11950.0,12100.0,-0.4184,-0.4184,-1.6529,11942.8571,12033.3333,116.9537,-1.108,0.6146,0.4202,0.0
2018-03-17,beras,1,0,11900.0,2018,3,1,5,11,0,0,11900.0,11950.0,12100.0,0.0,-0.4184,-1.6529,11935.7143,12026.6667,118.7095,-1.0532,0.6146,0.4202,-0.8403
2018-03-18,beras,1,0,11900.0,2018,3,1,6,11,0,0,11900.0,11950.0,12350.0,0.0,-0.4184,-3.6437,11928.5714,12011.6667,103.959,-0.9297,0.4668,0.4202,-0.8403
2018-03-19,beras,1,1,11950.0,2018,3,1,0,12,0,0,11900.0,11950.0,12350.0,0.4202,0.0,-3.2389,11928.5714,11998.3333,82.5074,-0.4028,0.4768,-0.4184,-1.2552
2018-03-20,beras,1,1,11950.0,2018,3,1,1,12,0,0,11950.0,11950.0,12350.0,0.0,0.0,-3.2389,11928.5714,11985.0,49.3929,-0.292,0.4768,-0.4184,-1.2552
2018-03-21,beras,1,1,11950.0,2018,3,1,2,12,0,0,11950.0,11950.0,12050.0,0.0,0.0,-0.8299,11928.5714,11981.6667,48.2153,-0.2643,0.1878,-0.8368,-1.2552
2018-03-22,beras,1,1,11950.0,2018,3,1,3,12,0,0,11950.0,11950.0,12050.0,0.0,0.0,-0.8299,11928.5714,11978.3333,46.763,-0.2365,0.1878,-0.4184,-1.2552
2018-03-23,beras,1,1,11950.0,2018,3,1,4,12,0,0,11950.0,11900.0,12050.0,0.0,0.4202,-0.8299,11935.7143,11975.0,45.0096,-0.2088,0.1878,1.6736,-1.2552
2018-03-24,beras,1,0,11950.0,2018,3,1,5,12,0,0,11950.0,11900.0,12050.0,0.0,0.4202,-0.8299,11942.8571,11971.6667,42.918,-0.181,0.1878,1.6736,-1.2552
2018-03-25,beras,1,0,11950.0,2018,3,1,6,12,0,0,11950.0,11900.0,12050.0,0.0,0.4202,-0.8299,11950.0,11968.3333,40.4358,-0.1532,0.1878,1.6736,-1.6736
2018-03-26,beras,1,1,11900.0,2018,3,1,0,13,0,0,11950.0,11950.0,12050.0,-0.4184,-0.4184,-1.2448,11942.8571,11963.3333,39.2458,-0.5294,0.2008,0.0,-1.2605
2018-03-27,beras,1,1,11900.0,2018,3,1,1,13,0,0,11900.0,11950.0,12050.0,0.0,-0.4184,-1.2448,11935.7143,11958.3333,37.332,-0.4878,0.2008,0.0,-1.2605
2018-03-28,beras,1,1,11850.0,2018,3,1,2,13,0,0,11900.0,11950.0,12050.0,-0.4202,-0.8368,-1.6598,11921.4286,11951.6667,38.2445,-0.8506,0.2121,0.4219,-0.8439
2018-03-29,beras,1,1,11900.0,2018,3,1,3,13,0,0,11850.0,11950.0,12000.0,0.4219,-0.4184,-0.8333,11914.2857,11948.3333,38.2445,-0.4045,0.2182,-0.4202,-1.2605
2018-03-30,beras,1,1,12150.0,2018,3,1,4,13,0,0,11900.0,11950.0,12000.0,2.1008,1.6736,1.25,11942.8571,11953.3333,52.413,1.6453,0.4458,-2.4691,-3.2922
2018-03-31,beras,1,0,12150.0,2018,3,1,5,13,0,1,12150.0,11950.0,12000.0,0.0,1.6736,1.25,11971.4286,11958.3333,63.0863,1.6028,0.4458,-2.4691,-3.2922
2018-04-01,beras,1,0,12150.0,2018,4,2,6,13,1,0,12150.0,11950.0,12000.0,0.0,1.6736,1.25,12000.0,11963.3333,71.8395,1.5603,0.4458,-2.4691,-11.9342
2018-04-02,beras,1,1,11900.0,2018,4,2,0,14,0,0,12150.0,11900.0,12000.0,-2.0576,0.0,-0.8333,12000.0,11960.0,72.3974,-0.5017,0.5881,-0.4202,-1.2605
2018-04-03,beras,1,1,11900.0,2018,4,2,1,14,0,0,11900.0,11900.0,12000.0,0.0,0.0,-0.8333,12000.0,11956.6667,72.7932,-0.4739,0.5881,-0.4202,-1.2605
2018-04-04,beras,1,1,11900.0,2018,4,2,2,14,0,0,11900.0,11850.0,12000.0,0.0,0.4219,-0.8333,12007.1429,11953.3333,73.0297,-0.4462,0.5881,-0.4202,-1.2605
2018-04-05,beras,1,1,11850.0,2018,4,2,3,14,0,0,11900.0,11900.0,11950.0,-0.4202,-0.4202,-0.8368,12000.0,11950.0,75.4298,-0.8368,0.5882,0.0,-0.8439
2018-04-06,beras,1,1,11850.0,2018,4,2,4,14,0,0,11850.0,12150.0,12000.0,0.0,-2.4691,-1.25,11957.1429,11945.0,76.9572,-0.7953,0.5822,0.4219,-0.8439
2018-04-07,beras,1,0,11850.0,2018,4,2,5,14,0,0,11850.0,12150.0,11950.0,0.0,-2.4691,-0.8368,11914.2857,11941.6667,78.875,-0.7676,0.5779,0.4219,-0.8439
2018-04-08,beras,1,0,11850.0,2018,4,2,6,14,0,0,11850.0,12150.0,11950.0,0.0,-2.4691,-0.8368,11871.4286,11938.3333,80.6048,-0.7399,0.5779,0.4219,-0.8439
2018-04-09,beras,1,1,11850.0,2018,4,2,0,15,0,0,11850.0,11900.0,11950.0,0.0,-0.4202,-0.8368,11864.2857,11935.0,82.1584,-0.7122,0.5779,-0.4219,-0.8439
2018-04-10,beras,1,1,11850.0,2018,4,2,1,15,0,0,11850.0,11900.0,11950.0,0.0,-0.4202,-0.8368,11857.1429,11931.6667,83.5457,-0.6845,0.5779,-0.4219,-8.8608
2018-04-11,beras,1,1,11850.0,2018,4,2,2,15,0,0,11850.0,11900.0,11950.0,0.0,-0.4202,-0.8368,11850.0,11928.3333,84.7749,-0.6567,0.5779,-0.4219,-1.2658
2018-04-12,beras,1,1,11850.0,2018,4,2,3,15,0,0,11850.0,11850.0,11950.0,0.0,0.0,-0.8368,11850.0,11925.0,85.8527,-0.6289,0.5779,-0.4219,-1.2658
2018-04-13,beras,1,1,11900.0,2018,4,2,4,15,0,0,11850.0,11850.0,11950.0,0.4219,0.4219,-0.4184,11857.1429,11923.3333,85.836,-0.1957,0.5836,-0.8403,-1.6807
2018-04-14,beras,1,0,11900.0,2018,4,2,5,15,0,0,11900.0,11850.0,11950.0,0.0,0.4219,-0.4184,11864.2857,11921.6667,85.7858,-0.1817,0.5836,-0.8403,-1.2605
2018-04-15,beras,1,0,11900.0,2018,4,2,6,15,0,0,11900.0,11850.0,11900.0,0.0,0.4219,0.0,11871.4286,11921.6667,85.7858,-0.1817,0.5786,-0.8403,-1.6807
2018-04-16,beras,1,1,11800.0,2018,4,2,0,16,0,0,11900.0,11850.0,11900.0,-0.8403,-0.4219,-0.8403,11864.2857,11918.3333,88.5548,-0.9929,0.5987,0.0,-0.4237
2018-04-17,beras,1,1,11800.0,2018,4,2,1,16,0,0,11800.0,11850.0,11900.0,0.0,-0.4219,-0.8403,11857.1429,11915.0,91.1138,-0.9652,0.5987,-0.4237,-0.4237
2018-04-18,beras,1,1,11800.0,2018,4,2,2,16,0,0,11800.0,11850.0,11950.0,0.0,-0.4219,-1.2552,11850.0,11910.0,93.2183,-0.9236,0.5927,-0.4237,-0.8475
2018-04-19,beras,1,1,11800.0,2018,4,2,3,16,0,0,11800.0,11850.0,11950.0,0.0,-0.4219,-1.2552,11842.8571,11905.0,95.0045,-0.882,0.5927,-0.4237,-0.8475
2018-04-20,beras,1,1,11800.0,2018,4,2,4,16,0,0,11800.0,11900.0,11950.0,0.0,-0.8403,-1.2552,11828.5714,11900.0,96.4901,-0.8403,0.5927,-0.4237,-0.8475
2018-04-21,beras,1,0,11800.0,2018,4,2,5,16,0,0,11800.0,11900.0,11950.0,0.0,-0.8403,-1.2552,11814.2857,11895.0,97.6888,-0.7987,0.5927,-0.4237,-0.8475
2018-04-22,beras,1,0,11800.0,2018,4,2,6,16,0,0,11800.0,11900.0,11950.0,0.0,-0.8403,-1.2552,11800.0,11890.0,98.611,-0.7569,0.5927,-0.4237,-0.8475
2018-04-23,beras,1,1,11800.0,2018,4,2,0,17,0,0,11800.0,11800.0,11950.0,0.0,0.0,-1.2552,11800.0,11885.0,99.2645,-0.7152,0.5927,-0.4237,-0.8475
2018-04-24,beras,1,1,11750.0,2018,4,2,1,17,0,0,11800.0,11800.0,11950.0,-0.4237,-0.4237,-1.6736,11792.8571,11878.3333,101.4408,-1.0804,0.5968,-8.9362,-0.4255
2018-04-25,beras,1,1,11750.0,2018,4,2,2,17,0,0,11750.0,11800.0,11900.0,0.0,-0.4237,-1.2605,11785.7143,11873.3333,104.0004,-1.0387,0.5929,0.0,-0.4255
2018-04-26,beras,1,1,11750.0,2018,4,2,3,17,0,0,11750.0,11800.0,11900.0,0.0,-0.4237,-1.2605,11778.5714,11868.3333,106.2555,-0.9971,0.5929,0.0,-0.4255
2018-04-27,beras,1,1,11750.0,2018,4,2,4,17,0,0,11750.0,11800.0,11850.0,0.0,-0.4237,-0.8439,11771.4286,11865.0,108.3974,-0.9692,0.5885,0.0,-0.4255
2018-04-28,beras,1,0,11750.0,2018,4,2,5,17,0,0,11750.0,11800.0,11900.0,0.0,-0.4237,-1.2605,11764.2857,11860.0,110.1723,-0.9275,0.5824,0.0,-0.4255
2018-04-29,beras,1,0,11750.0,2018,4,2,6,17,0,0,11750.0,11800.0,12150.0,0.0,-0.4237,-3.2922,11757.1429,11846.6667,97.3204,-0.816,0.4196,0.0,-7.6596
2018-04-30,beras,1,1,11750.0,2018,4,2,0,18,0,1,11750.0,11800.0,12150.0,0.0,-0.4237,-3.2922,11750.0,11833.3333,80.2296,-0.7042,0.4196,0.0,-0.4255
2018-05-01,beras,1,1,10700.0,2018,5,2,1,18,1,0,11750.0,11750.0,12150.0,-8.9362,-8.9362,-11.9342,11600.0,11785.0,211.7863,-9.2066,1.6643,9.8131,9.3458
2018-05-02,beras,1,1,11750.0,2018,5,2,2,18,0,0,10700.0,11750.0,11900.0,9.8131,0.0,-1.2605,11600.0,11780.0,210.7458,-0.2547,2.4732,0.0,-0.4255
2018-05-03,beras,1,1,11750.0,2018,5,2,3,18,0,0,11750.0,11750.0,11900.0,0.0,0.0,-1.2605,11600.0,11775.0,209.5767,-0.2123,2.4732,-8.0851,-0.4255
2018-05-04,beras,1,1,11750.0,2018,5,2,4,18,0,0,11750.0,11750.0,11900.0,0.0,0.0,-1.2605,11600.0,11770.0,208.277,-0.1699,2.4732,-0.4255,-0.4255
2018-05-05,beras,1,0,11750.0,2018,5,2,5,18,0,0,11750.0,11750.0,11850.0,0.0,0.0,-0.8439,11600.0,11766.6667,207.7521,-0.1416,2.472,-0.4255,-0.4255
2018-05-06,beras,1,0,11750.0,2018,5,2,6,18,0,0,11750.0,11750.0,11850.0,0.0,0.0,-0.8439,11600.0,11763.3333,207.1703,-0.1133,2.472,-0.4255,-0.4255
2018-05-07,beras,1,1,11750.0,2018,5,2,0,19,0,0,11750.0,11750.0,11850.0,0.0,0.0,-0.8439,11600.0,11760.0,206.5313,-0.085,2.472,0.0,-0.4255
2018-05-08,beras,1,1,11750.0,2018,5,2,1,19,0,0,11750.0,10700.0,11850.0,0.0,9.8131,-0.8439,11750.0,11756.6667,205.8344,-0.0567,2.472,-0.4255,-0.4255
2018-05-09,beras,1,1,11750.0,2018,5,2,2,19,0,0,11750.0,11750.0,11850.0,0.0,0.0,-0.8439,11750.0,11753.3333,205.0792,-0.0284,2.472,0.0,-0.4255
2018-05-10,beras,1,1,10800.0,2018,5,2,3,19,0,0,11750.0,11750.0,11850.0,-8.0851,-8.0851,-8.8608,11614.2857,11718.3333,267.9692,-7.8367,2.8793,8.7963,8.3333
2018-05-11,beras,1,1,11700.0,2018,5,2,4,19,0,0,10800.0,11750.0,11850.0,8.3333,-0.4255,-1.2658,11607.1429,11713.3333,266.8247,-0.1138,3.2802,0.0,0.0
2018-05-12,beras,1,0,11700.0,2018,5,2,5,19,0,0,11700.0,11750.0,11850.0,0.0,-0.4255,-1.2658,11600.0,11708.3333,265.5779,-0.0712,3.2802,0.0,0.0
2018-05-13,beras,1,0,11700.0,2018,5,2,6,19,0,0,11700.0,11750.0,11900.0,0.0,-0.4255,-1.6807,11592.8571,11701.6667,263.0993,-0.0142,3.2792,0.0,0.0
2018-05-14,beras,1,1,11750.0,2018,5,2,0,20,0,0,11700.0,11750.0,11900.0,0.4274,0.0,-1.2605,11592.8571,11696.6667,260.6138,0.456,3.2802,-0.4255,-0.8511
2018-05-15,beras,1,1,11700.0,2018,5,2,1,20,0,0,11750.0,11750.0,11900.0,-0.4255,-0.4255,-1.6807,11585.7143,11690.0,257.7756,0.0855,3.2812,0.0,-0.4274
2018-05-16,beras,1,1,11750.0,2018,5,2,2,20,0,0,11700.0,11750.0,11800.0,0.4274,0.0,-0.4237,11585.7143,11688.3333,257.2009,0.5276,3.2782,-0.4255,-0.8511
2018-05-17,beras,1,1,11750.0,2018,5,2,3,20,0,0,11750.0,10800.0,11800.0,0.0,8.7963,-0.4237,11721.4286,11686.6667,256.6137,0.5419,3.2782,-0.4255,-0.8511
2018-05-18,beras,1,1,11700.0,2018,5,2,4,20,0,0,11750.0,11700.0,11800.0,-0.4255,0.0,-0.8475,11721.4286,11683.3333,255.7387,0.1427,3.2793,0.0,-0.4274
2018-05-19,beras,1,0,11700.0,2018,5,2,5,20,0,0,11700.0,11700.0,11800.0,0.0,0.0,-0.8475,11721.4286,11680.0,254.8157,0.1712,3.2793,0.0,0.0
2018-05-20,beras,1,0,11700.0,2018,5,2,6,20,0,0,11700.0,11700.0,11800.0,0.0,0.0,-0.8475,11721.4286,11676.6667,253.844,0.1998,3.2793,0.0,0.0
2018-05-21,beras,1,1,11700.0,2018,5,2,0,21,0,0,11700.0,11750.0,11800.0,0.0,-0.4255,-0.8475,11714.2857,11673.3333,252.8231,0.2284,3.2793,0.0,0.0
2018-05-22,beras,1,1,11700.0,2018,5,2,1,21,0,0,11700.0,11700.0,11800.0,0.0,0.0,-0.8475,11714.2857,11670.0,251.7525,0.2571,3.2793,-7.265,0.0
2018-05-23,beras,1,1,11700.0,2018,5,2,2,21,0,0,11700.0,11750.0,11800.0,0.0,-0.4255,-0.8475,11707.1429,11666.6667,250.6314,0.2857,3.2793,0.0,0.0
2018-05-24,beras,1,1,11700.0,2018,5,2,3,21,0,0,11700.0,11750.0,11750.0,0.0,-0.4255,-0.4255,11700.0,11665.0,250.224,0.3,3.2782,0.0,0.0
2018-05-25,beras,1,1,11700.0,2018,5,2,4,21,0,0,11700.0,11700.0,11750.0,0.0,0.0,-0.4255,11700.0,11663.3333,249.8045,0.3144,3.2782,0.0,0.0
2018-05-26,beras,1,0,11700.0,2018,5,2,5,21,0,0,11700.0,11700.0,11750.0,0.0,0.0,-0.4255,11700.0,11661.6667,249.3728,0.3287,3.2782,0.0,0.0
2018-05-27,beras,1,0,11700.0,2018,5,2,6,21,0,0,11700.0,11700.0,11750.0,0.0,0.0,-0.4255,11700.0,11660.0,248.9287,0.3431,3.2782,0.0,0.0
2018-05-28,beras,1,1,11700.0,2018,5,2,0,22,0,0,11700.0,11700.0,11750.0,0.0,0.0,-0.4255,11700.0,11658.3333,248.4723,0.3574,3.2782,0.0,0.0
2018-05-29,beras,1,1,10850.0,2018,5,2,1,22,0,0,11700.0,11700.0,11750.0,-7.265,-7.265,-7.6596,11578.5714,11628.3333,288.182,-6.6934,3.539,7.8341,7.8341
2018-05-30,beras,1,1,11700.0,2018,5,2,2,22,0,0,10850.0,11700.0,11750.0,7.8341,0.0,-0.4255,11578.5714,11626.6667,287.5981,0.6307,3.8316,0.0,0.0
2018-05-31,beras,1,1,11700.0,2018,5,2,3,22,0,1,11700.0,11700.0,10700.0,0.0,0.0,9.3458,11578.5714,11660.0,228.3373,0.3431,3.4352,0.0,0.0
2018-06-01,beras,1,0,11700.0,2018,6,2,4,22,1,0,11700.0,11700.0,11750.0,0.0,0.0,-0.4255,11578.5714,11658.3333,227.8397,0.3574,2.9342,0.0,0.0
2018-06-02,beras,1,0,11700.0,2018,6,2,5,22,0,0,11700.0,11700.0,11750.0,0.0,0.0,-0.4255,11578.5714,11656.6667,227.3283,0.3717,2.9342,0.0,0.0
2018-06-03,beras,1,0,11700.0,2018,6,2,6,22,0,0,11700.0,11700.0,11750.0,0.0,0.0,-0.4255,11578.5714,11655.0,226.8031,0.3861,2.9342,0.0,0.0
2018-06-04,beras,1,1,11700.0,2018,6,2,0,23,0,0,11700.0,11700.0,11750.0,0.0,0.0,-0.4255,11578.5714,11653.3333,226.264,0.4005,2.9342,0.0,0.0
2018-06-05,beras,1,1,11700.0,2018,6,2,1,23,0,0,11700.0,10850.0,11750.0,0.0,7.8341,-0.4255,11700.0,11651.6667,225.7109,0.4148,2.9342,0.0,0.0
2018-06-06,beras,1,1,11700.0,2018,6,2,2,23,0,0,11700.0,11700.0,11750.0,0.0,0.0,-0.4255,11700.0,11650.0,225.1436,0.4292,2.9342,-0.4274,-0.4274
2018-06-07,beras,1,1,11700.0,2018,6,2,3,23,0,0,11700.0,11700.0,11750.0,0.0,0.0,-0.4255,11700.0,11648.3333,224.5622,0.4436,2.9342,-0.4274,-0.4274
2018-06-08,beras,1,1,11700.0,2018,6,2,4,23,0,0,11700.0,11700.0,11750.0,0.0,0.0,-0.4255,11700.0,11646.6667,223.9663,0.4579,2.9342,-0.4274,-0.4274
2018-06-09,beras,1,0,11700.0,2018,6,2,5,23,0,0,11700.0,11700.0,10800.0,0.0,0.0,8.3333,11700.0,11676.6667,156.8732,0.1998,2.503,-0.4274,-0.4274
2018-06-10,beras,1,0,11700.0,2018,6,2,6,23,0,0,11700.0,11700.0,11700.0,0.0,0.0,0.0,11700.0,11676.6667,156.8732,0.1998,1.9902,-0.4274,0.0
2018-06-11,beras,1,1,11700.0,2018,6,2,0,24,0,0,11700.0,11700.0,11700.0,0.0,0.0,0.0,11700.0,11676.6667,156.8732,0.1998,1.9902,0.0,-0.4274
2018-06-12,beras,1,1,11700.0,2018,6,2,1,24,0,0,11700.0,11700.0,11700.0,0.0,0.0,0.0,11700.0,11676.6667,156.8732,0.1998,1.9902,0.0,0.0
2018-06-13,beras,1,1,11650.0,2018,6,2,2,24,0,0,11700.0,11700.0,11750.0,-0.4274,-0.4274,-0.8511,11692.8571,11673.3333,156.3227,-0.1999,1.9903,0.4292,0.4292
2018-06-14,beras,1,0,11650.0,2018,6,2,3,24,0,0,11650.0,11700.0,11700.0,0.0,-0.4274,-0.4274,11685.7143,11671.6667,156.2951,-0.1856,1.9887,0.4292,0.4292
2018-06-15,beras,1,0,11650.0,2018,6,2,4,24,0,0,11650.0,11700.0,11750.0,0.0,-0.4274,-0.8511,11678.5714,11668.3333,155.6318,-0.1571,1.9871,0.4292,0.4292
